,date,datatype,station,attributes,value
0,1991-11-01T00:00:00,EMNT,GHCND:USC00170100,"4,0,27,",20.0
1,1991-11-01T00:00:00,EMXT,GHCND:USC00170100,"4,0,19,",68.0
2,1991-11-01T00:00:00,PRCP,GHCND:USC00170100,",a,,0",5.09
3,1991-11-01T00:00:00,SNOW,GHCND:USC00170100,"1,T,,0",0.0
4,1991-11-01T00:00:00,TAVG,GHCND:USC00170100,"4,0",39.3
5,1991-11-01T00:00:00,TMAX,GHCND:USC00170100,"4,,,0",46.7
6,1991-11-01T00:00:00,TMIN,GHCND:USC00170100,"4,,,0",31.9
7,1991-11-01T00:00:00,PRCP,GHCND:USC00170177,",,,0",3.96
8,1991-11-01T00:00:00,SNOW,GHCND:USC00170177,",,,0",1.2
9,1991-11-01T00:00:00,EMNT,GHCND:USC00170200,"2,0,09,",3.0
10,1991-11-01T00:00:00,EMXT,GHCND:USC00170200,"1,0,21,",59.0
11,1991-11-01T00:00:00,PRCP,GHCND:USC00170200,",,,0",2.79
12,1991-11-01T00:00:00,SNOW,GHCND:USC00170200,",,,0",7.0
13,1991-11-01T00:00:00,TAVG,GHCND:USC00170200,"2,0",30.5
14,1991-11-01T00:00:00,TMAX,GHCND:USC00170200,"1,,,0",39.2
15,1991-11-01T00:00:00,TMIN,GHCND:USC00170200,"2,,,0",21.8
16,1991-11-01T00:00:00,EMNT,GHCND:USC00170398,"1,0,11,+",11.0
17,1991-11-01T00:00:00,EMXT,GHCND:USC00170398,"1,0,21,",65.0
18,1991-11-01T00:00:00,PRCP,GHCND:USC00170398,",,,0",4.18
19,1991-11-01T00:00:00,SNOW,GHCND:USC00170398,",,,0",0.3
20,1991-11-01T00:00:00,TAVG,GHCND:USC00170398,"1,0",34.2
21,1991-11-01T00:00:00,TMAX,GHCND:USC00170398,"1,,,0",41.7
22,1991-11-01T00:00:00,TMIN,GHCND:USC00170398,"1,,,0",26.7
23,1991-11-01T00:00:00,EMNT,GHCND:USC00170480,",0,27,",19.0
24,1991-11-01T00:00:00,EMXT,GHCND:USC00170480,",0,21,",64.0
25,1991-11-01T00:00:00,PRCP,GHCND:USC00170480,",a,,0",3.51
26,1991-11-01T00:00:00,SNOW,GHCND:USC00170480,"1,,,0",0.0
27,1991-11-01T00:00:00,TAVG,GHCND:USC00170480,",0",39.9
28,1991-11-01T00:00:00,TMAX,GHCND:USC00170480,",,,0",46.9
29,1991-11-01T00:00:00,TMIN,GHCND:USC00170480,",,,0",33.0
30,1991-11-01T00:00:00,PRCP,GHCND:USC00170600,",,,0",3.63
31,1991-11-01T00:00:00,SNOW,GHCND:USC00170600,"1,,,0",0.0
32,1991-11-01T00:00:00,PRCP,GHCND:USC00170655,",,,0",5.03
33,1991-11-01T00:00:00,SNOW,GHCND:USC00170655,"2,,,0",0.3
34,1991-11-01T00:00:00,EMNT,GHCND:USC00170814,",0,10,+",12.0
35,1991-11-01T00:00:00,EMXT,GHCND:USC00170814,",0,21,",61.0
36,1991-11-01T00:00:00,PRCP,GHCND:USC00170814,",,,0",3.58
37,1991-11-01T00:00:00,SNOW,GHCND:USC00170814,",,,0",4.9
38,1991-11-01T00:00:00,TAVG,GHCND:USC00170814,",0",32.1
