,date,datatype,station,attributes,value
0,2020-11-01T00:00:00,PRCP,GHCND:US1NHBK0001,",,,N",2.63
1,2020-11-01T00:00:00,PRCP,GHCND:US1NHBK0002,",,,N",2.76
2,2020-11-01T00:00:00,SNOW,GHCND:US1NHBK0002,",,,N",0.2
3,2020-11-01T00:00:00,PRCP,GHCND:US1NHBK0007,",,,N",3.18
4,2020-11-01T00:00:00,PRCP,GHCND:US1NHBK0009,"1,,,N",2.61
5,2020-11-01T00:00:00,SNOW,GHCND:US1NHBK0009,"1,,,N",0.1
6,2020-11-01T00:00:00,PRCP,GHCND:US1NHBK0010,",,,N",2.53
7,2020-11-01T00:00:00,PRCP,GHCND:US1NHBK0012,",,,N",2.67
8,2020-11-01T00:00:00,PRCP,GHCND:US1NHBK0018,"2,,,N",2.58
9,2020-11-01T00:00:00,PRCP,GHCND:US1NHBK0026,",,,N",2.71
10,2020-11-01T00:00:00,PRCP,GHCND:US1NHBK0029,",,,N",2.58
11,2020-11-01T00:00:00,SNOW,GHCND:US1NHBK0029,",,,N",0.2
12,2020-11-01T00:00:00,PRCP,GHCND:US1NHCH0001,",,,N",2.44
13,2020-11-01T00:00:00,PRCP,GHCND:US1NHCH0002,",,,N",2.75
14,2020-11-01T00:00:00,PRCP,GHCND:US1NHCH0020,",,,N",2.88
15,2020-11-01T00:00:00,PRCP,GHCND:US1NHCH0021,",,,N",2.43
16,2020-11-01T00:00:00,SNOW,GHCND:US1NHCH0021,"5,T,,N",0.0
17,2020-11-01T00:00:00,PRCP,GHCND:US1NHCH0024,",,,N",2.8
18,2020-11-01T00:00:00,PRCP,GHCND:US1NHCH0026,"3,,,N",2.36
19,2020-11-01T00:00:00,PRCP,GHCND:US1NHCH0027,"1,,,N",2.76
20,2020-11-01T00:00:00,PRCP,GHCND:US1NHCR0011,"1,,,N",2.69
21,2020-11-01T00:00:00,SNOW,GHCND:US1NHCR0011,"1,,,N",0.7
22,2020-11-01T00:00:00,PRCP,GHCND:US1NHCR0015,",,,N",2.57
23,2020-11-01T00:00:00,SNOW,GHCND:US1NHCR0015,",,,N",2.0
24,2020-11-01T00:00:00,PRCP,GHCND:US1NHCR0016,",,,N",2.75
25,2020-11-01T00:00:00,SNOW,GHCND:US1NHCR0016,"4,T,,N",0.0
26,2020-11-01T00:00:00,PRCP,GHCND:US1NHCR0034,",,,N",3.19
27,2020-11-01T00:00:00,SNOW,GHCND:US1NHCR0034,"1,T,,N",0.0
28,2020-11-01T00:00:00,PRCP,GHCND:US1NHCR0041,"1,,,N",2.99
29,2020-11-01T00:00:00,PRCP,GHCND:US1NHCR0046,",,,N",2.66
30,2020-11-01T00:00:00,SNOW,GHCND:US1NHCR0046,",T,,N",0.0
31,2020-11-01T00:00:00,PRCP,GHCND:US1NHCS0006,",a,,N",1.58
32,2020-11-01T00:00:00,PRCP,GHCND:US1NHCS0007,",,,N",1.8
33,2020-11-01T00:00:00,PRCP,GHCND:US1NHCS0010,",,,N",2.65
34,2020-11-01T00:00:00,SNOW,GHCND:US1NHCS0010,",,,N",8.9
35,2020-11-01T00:00:00,PRCP,GHCND:US1NHCS0019,"4,,,N",2.52
36,2020-11-01T00:00:00,SNOW,GHCND:US1NHCS0019,"4,,,N",1.5
37,2020-11-01T00:00:00,PRCP,GHCND:US1NHGR0001,",,,N",2.47
38,2020-11-01T00:00:00,SNOW,GHCND:US1NHGR0001,",,,N",0.1
39,2020-11-01T00:00:00,PRCP,GHCND:US1NHGR0046,"1,,,N",2.91
40,2020-11-01T00:00:00,PRCP,GHCND:US1NHGR0047,",,,N",2.0
