,date,datatype,station,attributes,value
0,2017-11-01T00:00:00,PRCP,GHCND:US1NHBK0001,"2,,,N",1.93
1,2017-11-01T00:00:00,PRCP,GHCND:US1NHBK0002,",,,N",2.17
2,2017-11-01T00:00:00,SNOW,GHCND:US1NHBK0002,",,,N",1.4
3,2017-11-01T00:00:00,PRCP,GHCND:US1NHBK0007,"1,,,N",1.95
4,2017-11-01T00:00:00,PRCP,GHCND:US1NHBK0009,",,,N",1.98
5,2017-11-01T00:00:00,PRCP,GHCND:US1NHBK0010,",,,N",1.79
6,2017-11-01T00:00:00,PRCP,GHCND:US1NHBK0012,",,,N",2.3
7,2017-11-01T00:00:00,PRCP,GHCND:US1NHBK0029,",,,N",1.76
8,2017-11-01T00:00:00,SNOW,GHCND:US1NHBK0029,",,,N",1.1
9,2017-11-01T00:00:00,PRCP,GHCND:US1NHCH0001,"1,,,N",1.24
10,2017-11-01T00:00:00,PRCP,GHCND:US1NHCH0002,",a,,N",1.45
11,2017-11-01T00:00:00,PRCP,GHCND:US1NHCH0013,"2,a,,N",1.09
12,2017-11-01T00:00:00,PRCP,GHCND:US1NHCH0020,",,,N",1.42
13,2017-11-01T00:00:00,PRCP,GHCND:US1NHCH0024,"4,,,N",1.62
14,2017-11-01T00:00:00,PRCP,GHCND:US1NHCR0001,",,,N",2.2
15,2017-11-01T00:00:00,SNOW,GHCND:US1NHCR0001,",,,N",2.0
16,2017-11-01T00:00:00,PRCP,GHCND:US1NHCR0009,",,,N",2.89
17,2017-11-01T00:00:00,SNOW,GHCND:US1NHCR0009,"3,,,N",2.9
18,2017-11-01T00:00:00,PRCP,GHCND:US1NHCR0011,"3,,,N",2.77
19,2017-11-01T00:00:00,SNOW,GHCND:US1NHCR0011,"3,,,N",3.2
20,2017-11-01T00:00:00,PRCP,GHCND:US1NHCR0012,",,,N",2.81
21,2017-11-01T00:00:00,PRCP,GHCND:US1NHCR0015,"1,,,N",2.78
22,2017-11-01T00:00:00,PRCP,GHCND:US1NHCS0010,",,,N",2.09
23,2017-11-01T00:00:00,SNOW,GHCND:US1NHCS0010,"2,,,N",8.7
24,2017-11-01T00:00:00,PRCP,GHCND:US1NHGR0001,",,,N",1.5
25,2017-11-01T00:00:00,PRCP,GHCND:US1NHGR0011,"1,a,,N",2.23
26,2017-11-01T00:00:00,PRCP,GHCND:US1NHGR0023,",,,N",2.89
27,2017-11-01T00:00:00,PRCP,GHCND:US1NHGR0041,"1,,,N",2.09
28,2017-11-01T00:00:00,PRCP,GHCND:US1NHHL0016,",a,,N",1.29
29,2017-11-01T00:00:00,PRCP,GHCND:US1NHHL0025,",a,,N",1.26
30,2017-11-01T00:00:00,PRCP,GHCND:US1NHHL0048,",,,N",1.11
31,2017-11-01T00:00:00,PRCP,GHCND:US1NHHL0049,"2,a,,N",1.42
32,2017-11-01T00:00:00,PRCP,GHCND:US1NHHL0084,",,,N",1.08
33,2017-11-01T00:00:00,PRCP,GHCND:US1NHMR0004,"1,,,N",1.39
34,2017-11-01T00:00:00,SNOW,GHCND:US1NHMR0004,"2,,,N",1.4
35,2017-11-01T00:00:00,PRCP,GHCND:US1NHMR0006,",,,N",1.35
36,2017-11-01T00:00:00,PRCP,GHCND:US1NHMR0009,",,,N",1.0
37,2017-11-01T00:00:00,PRCP,GHCND:US1NHMR0011,"1,,,N",1.52
38,2017-11-01T00:00:00,PRCP,GHCND:US1NHMR0015,",a,,N",1.15
39,2017-11-01T00:00:00,PRCP,GHCND:US1NHMR0025,",,,N",1.65
40,2017-11-01T00:00:00,SNOW,GHCND:US1NHMR0025,",,,N",1.0
41,2017-11-01T00:00:00,PRCP,GHCND:US1NHMR0026,"3,,,N",1.83
42,2017-11-01T00:00:00,PRCP,GHCND:US1NHMR0030,"5,,,N",1.2
43,2017-11-01T00:00:00,PRCP,GHCND:US1NHMR0033,",,,N",1.95
44,2017-11-01T00:00:00,SNOW,GHCND:US1NHMR0033,"5,,,N",0.9
45,2017-11-01T00:00:00,PRCP,GHCND:US1NHMR0041,",,,N",1.1
46,2017-11-01T00:00:00,SNOW,GHCND:US1NHMR0041,",,,N",1.2
47,2017-11-01T00:00:00,PRCP,GHCND:US1NHMR0043,",,,N",1.98
48,2017-11-01T00:00:00,PRCP,GHCND:US1NHMR0045,"1,,,N",1.81
49,2017-11-01T00:00:00,SNOW,GHCND:US1NHMR0045,"1,,,N",2.0
50,2017-11-01T00:00:00,PRCP,GHCND:US1NHMR0047,",,,N",1.37
51,2017-11-01T00:00:00,PRCP,GHCND:US1NHMR0051,",,,N",1.51
52,2017-11-01T00:00:00,PRCP,GHCND:US1NHMR0055,",,,N",2.07
53,2017-11-01T00:00:00,SNOW,GHCND:US1NHMR0055,",,,N",0.5
54,2017-11-01T00:00:00,PRCP,GHCND:US1NHRC0007,"5,,,N",1.92
55,2017-11-01T00:00:00,PRCP,GHCND:US1NHRC0017,",,,N",1.44
56,2017-11-01T00:00:00,PRCP,GHCND:US1NHRC0018,",,,N",1.53
57,2017-11-01T00:00:00,SNOW,GHCND:US1NHRC0018,",,,N",0.5
58,2017-11-01T00:00:00,PRCP,GHCND:US1NHRC0024,",a,,N",1.93
59,2017-11-01T00:00:00,PRCP,GHCND:US1NHRC0033,"4,a,,N",1.81
60,2017-11-01T00:00:00,PRCP,GHCND:US1NHRC0047,",,,N",1.74
61,2017-11-01T00:00:00,PRCP,GHCND:US1NHRC0048,",,,N",1.61
62,2017-11-01T00:00:00,PRCP,GHCND:US1NHRC0049,"1,,,N",1.74
63,2017-11-01T00:00:00,PRCP,GHCND:US1NHRC0060,"1,,,N",1.62
64,2017-11-01T00:00:00,PRCP,GHCND:US1NHRC0065,",,,N",1.63
65,2017-11-01T00:00:00,SNOW,GHCND:US1NHRC0065,"5,,,N",0.2
66,2017-11-01T00:00:00,PRCP,GHCND:US1NHRC0071,",,,N",1.72
67,2017-11-01T00:00:00,PRCP,GHCND:US1NHSL0003,",,,N",0.7
68,2017-11-01T00:00:00,PRCP,GHCND:US1NHST0014,",,,N",2.05
69,2017-11-01T00:00:00,SNOW,GHCND:US1NHST0014,",,,N",0.0
70,2017-11-01T00:00:00,PRCP,GHCND:US1NHST0031,",,,N",1.85
71,2017-11-01T00:00:00,PRCP,GHCND:US1NHST0039,",,,N",2.01
72,2017-11-01T00:00:00,PRCP,GHCND:US1NHST0040,"3,,,N",1.98
73,2017-11-01T00:00:00,EMNT,GHCND:USC00067958,",7,12,+",14.0
74,2017-11-01T00:00:00,EMXT,GHCND:USC00067958,",7,04,",71.0
75,2017-11-01T00:00:00,PRCP,GHCND:USC00067958,",,,7",1.41
76,2017-11-01T00:00:00,SNOW,GHCND:USC00067958,",,,7",0.0
77,2017-11-01T00:00:00,TAVG,GHCND:USC00067958,",7",38.9
78,2017-11-01T00:00:00,TMAX,GHCND:USC00067958,",,,7",49.7
79,2017-11-01T00:00:00,TMIN,GHCND:USC00067958,",,,7",28.2
80,2017-11-01T00:00:00,EMNT,GHCND:USC00270690,",7,29,+",8.0
81,2017-11-01T00:00:00,EMXT,GHCND:USC00270690,",7,04,",67.0
82,2017-11-01T00:00:00,PRCP,GHCND:USC00270690,",,,7",2.27
83,2017-11-01T00:00:00,SNOW,GHCND:USC00270690,",,,7",3.3
84,2017-11-01T00:00:00,TAVG,GHCND:USC00270690,",7",32.5
85,2017-11-01T00:00:00,TMAX,GHCND:USC00270690,",,,7",42.5
86,2017-11-01T00:00:00,TMIN,GHCND:USC00270690,",,,7",22.5
87,2017-11-01T00:00:00,EMNT,GHCND:USC00270913,"1,7,29,+",12.0
88,2017-11-01T00:00:00,EMXT,GHCND:USC00270913,"1,7,04,",65.0
89,2017-11-01T00:00:00,PRCP,GHCND:USC00270913,",,,7",1.74
90,2017-11-01T00:00:00,SNOW,GHCND:USC00270913,",T,,7",0.0
91,2017-11-01T00:00:00,TAVG,GHCND:USC00270913,"1,7",35.5
92,2017-11-01T00:00:00,TMAX,GHCND:USC00270913,"1,,,7",45.5
93,2017-11-01T00:00:00,TMIN,GHCND:USC00270913,"1,,,7",25.5
94,2017-11-01T00:00:00,EMNT,GHCND:USC00271647,",7,28,",1.0
95,2017-11-01T00:00:00,EMXT,GHCND:USC00271647,",7,03,",60.0
96,2017-11-01T00:00:00,TAVG,GHCND:USC00271647,",7",29.7
97,2017-11-01T00:00:00,TMAX,GHCND:USC00271647,",,,7",39.3
98,2017-11-01T00:00:00,TMIN,GHCND:USC00271647,",,,7",20.1
99,2017-11-01T00:00:00,EMNT,GHCND:USC00272174,",7,28,",14.0
100,2017-11-01T00:00:00,EMXT,GHCND:USC00272174,",7,03,",73.0
101,2017-11-01T00:00:00,PRCP,GHCND:USC00272174,",,,7",1.81
102,2017-11-01T00:00:00,SNOW,GHCND:USC00272174,",,,7",0.0
103,2017-11-01T00:00:00,TAVG,GHCND:USC00272174,",7",37.8
104,2017-11-01T00:00:00,TMAX,GHCND:USC00272174,",,,7",47.7
105,2017-11-01T00:00:00,TMIN,GHCND:USC00272174,",,,7",27.8
106,2017-11-01T00:00:00,EMNT,GHCND:USC00272302,",7,28,",17.0
107,2017-11-01T00:00:00,EMXT,GHCND:USC00272302,",7,04,",73.0
108,2017-11-01T00:00:00,PRCP,GHCND:USC00272302,",,,7",1.21
109,2017-11-01T00:00:00,SNOW,GHCND:USC00272302,",,,7",0.0
110,2017-11-01T00:00:00,TAVG,GHCND:USC00272302,",7",38.6
111,2017-11-01T00:00:00,TMAX,GHCND:USC00272302,",,,7",49.7
112,2017-11-01T00:00:00,TMIN,GHCND:USC00272302,",,,7",27.4
113,2017-11-01T00:00:00,EMNT,GHCND:USC00272303,",7,28,",12.0
114,2017-11-01T00:00:00,EMXT,GHCND:USC00272303,",7,07,",62.0
115,2017-11-01T00:00:00,PRCP,GHCND:USC00272303,",,,7",2.87
116,2017-11-01T00:00:00,SNOW,GHCND:USC00272303,",,,7",2.1
117,2017-11-01T00:00:00,TAVG,GHCND:USC00272303,",7",34.0
118,2017-11-01T00:00:00,TMAX,GHCND:USC00272303,",,,7",43.3
119,2017-11-01T00:00:00,TMIN,GHCND:USC00272303,",,,7",24.7
120,2017-11-01T00:00:00,EMNT,GHCND:USC00272800,",7,28,",16.0
121,2017-11-01T00:00:00,EMXT,GHCND:USC00272800,",7,04,",74.0
122,2017-11-01T00:00:00,PRCP,GHCND:USC00272800,",,,7",1.7
123,2017-11-01T00:00:00,SNOW,GHCND:USC00272800,",T,,7",0.0
124,2017-11-01T00:00:00,TAVG,GHCND:USC00272800,",7",39.3
125,2017-11-01T00:00:00,TMAX,GHCND:USC00272800,",,,7",49.6
126,2017-11-01T00:00:00,TMIN,GHCND:USC00272800,",,,7",28.9
127,2017-11-01T00:00:00,EMNT,GHCND:USC00272846,",7,29,+",3.0
128,2017-11-01T00:00:00,EMXT,GHCND:USC00272846,",7,04,",62.0
129,2017-11-01T00:00:00,PRCP,GHCND:USC00272846,",,,7",2.17
130,2017-11-01T00:00:00,TAVG,GHCND:USC00272846,",7",29.9
131,2017-11-01T00:00:00,TMAX,GHCND:USC00272846,",,,7",40.2
132,2017-11-01T00:00:00,TMIN,GHCND:USC00272846,",,,7",19.5
133,2017-11-01T00:00:00,EMNT,GHCND:USC00272999,",7,28,",-1.0
134,2017-11-01T00:00:00,EMXT,GHCND:USC00272999,",7,04,+",60.0
135,2017-11-01T00:00:00,PRCP,GHCND:USC00272999,",,,7",3.07
136,2017-11-01T00:00:00,SNOW,GHCND:USC00272999,",,,7",13.9
137,2017-11-01T00:00:00,TAVG,GHCND:USC00272999,",7",29.2
138,2017-11-01T00:00:00,TMAX,GHCND:USC00272999,",,,7",38.8
139,2017-11-01T00:00:00,TMIN,GHCND:USC00272999,",,,7",19.6
140,2017-11-01T00:00:00,EMNT,GHCND:USC00273182,",7,29,+",13.0
141,2017-11-01T00:00:00,EMXT,GHCND:USC00273182,",7,04,",64.0
142,2017-11-01T00:00:00,TAVG,GHCND:USC00273182,",7",34.4
143,2017-11-01T00:00:00,TMAX,GHCND:USC00273182,",,,7",43.5
144,2017-11-01T00:00:00,TMIN,GHCND:USC00273182,",,,7",25.2
145,2017-11-01T00:00:00,PRCP,GHCND:USC00273488,",,,7",1.38
146,2017-11-01T00:00:00,EMNT,GHCND:USC00273626,",7,28,",15.0
147,2017-11-01T00:00:00,EMXT,GHCND:USC00273626,",7,04,",73.0
148,2017-11-01T00:00:00,PRCP,GHCND:USC00273626,",,,7",1.81
149,2017-11-01T00:00:00,SNOW,GHCND:USC00273626,",T,,7",0.0
150,2017-11-01T00:00:00,TAVG,GHCND:USC00273626,",7",39.1
151,2017-11-01T00:00:00,TMAX,GHCND:USC00273626,",,,7",49.8
