,date,datatype,station,attributes,value
0,1999-11-01T00:00:00,EMNT,GHCND:USC00300023,",0,19,+",17.0
1,1999-11-01T00:00:00,EMXT,GHCND:USC00300023,",0,10,",73.0
2,1999-11-01T00:00:00,PRCP,GHCND:USC00300023,",,,0",2.45
3,1999-11-01T00:00:00,SNOW,GHCND:USC00300023,",,,0",0.3
4,1999-11-01T00:00:00,TAVG,GHCND:USC00300023,",0",41.6
5,1999-11-01T00:00:00,TMAX,GHCND:USC00300023,",,,0",53.6
6,1999-11-01T00:00:00,TMIN,GHCND:USC00300023,",,,0",29.6
7,1999-11-01T00:00:00,PRCP,GHCND:USC00300048,",,,0",2.06
8,1999-11-01T00:00:00,SNOW,GHCND:USC00300048,",,,0",0.4
9,1999-11-01T00:00:00,EMNT,GHCND:USC00300055,",0,17,",24.0
10,1999-11-01T00:00:00,EMXT,GHCND:USC00300055,",0,22,",72.0
11,1999-11-01T00:00:00,PRCP,GHCND:USC00300055,"1,,,0",3.24
12,1999-11-01T00:00:00,SNOW,GHCND:USC00300055,",T,,0",0.0
13,1999-11-01T00:00:00,TAVG,GHCND:USC00300055,",0",45.7
14,1999-11-01T00:00:00,TMAX,GHCND:USC00300055,",,,0",54.0
15,1999-11-01T00:00:00,TMIN,GHCND:USC00300055,",,,0",37.3
16,1999-11-01T00:00:00,EMNT,GHCND:USC00300063,"4,0,12,",20.0
17,1999-11-01T00:00:00,EMXT,GHCND:USC00300063,"2,0,01,",70.0
18,1999-11-01T00:00:00,PRCP,GHCND:USC00300063,"1,,,0",2.65
19,1999-11-01T00:00:00,SNOW,GHCND:USC00300063,",,,0",0.0
20,1999-11-01T00:00:00,TAVG,GHCND:USC00300063,"4,0",42.9
21,1999-11-01T00:00:00,TMAX,GHCND:USC00300063,"2,,,0",52.2
22,1999-11-01T00:00:00,TMIN,GHCND:USC00300063,"4,,,0",33.4
23,1999-11-01T00:00:00,EMXT,GHCND:USC00300085,",0,09,+",69.0
24,1999-11-01T00:00:00,PRCP,GHCND:USC00300085,",,,0",3.5
25,1999-11-01T00:00:00,SNOW,GHCND:USC00300085,",,,0",5.6
26,1999-11-01T00:00:00,TMAX,GHCND:USC00300085,",,,0",51.9
27,1999-11-01T00:00:00,EMNT,GHCND:USC00300093,"1,0,30,",17.0
28,1999-11-01T00:00:00,EMXT,GHCND:USC00300093,",0,10,",70.0
29,1999-11-01T00:00:00,PRCP,GHCND:USC00300093,",,,0",4.74
30,1999-11-01T00:00:00,SNOW,GHCND:USC00300093,"1,T,,0",0.0
31,1999-11-01T00:00:00,TAVG,GHCND:USC00300093,"1,0",42.3
32,1999-11-01T00:00:00,TMAX,GHCND:USC00300093,",,,0",51.9
33,1999-11-01T00:00:00,TMIN,GHCND:USC00300093,"1,,,0",32.8
34,1999-11-01T00:00:00,EMNT,GHCND:USC00300183,",0,19,+",18.0
35,1999-11-01T00:00:00,EMXT,GHCND:USC00300183,"4,0,09,",71.0
36,1999-11-01T00:00:00,PRCP,GHCND:USC00300183,",,,0",2.82
37,1999-11-01T00:00:00,SNOW,GHCND:USC00300183,",,,0",7.5
38,1999-11-01T00:00:00,TAVG,GHCND:USC00300183,"4,0",42.0
39,1999-11-01T00:00:00,TMAX,GHCND:USC00300183,"4,,,0",53.3
40,1999-11-01T00:00:00,TMIN,GHCND:USC00300183,",,,0",30.7
41,1999-11-01T00:00:00,PRCP,GHCND:USC00300254,",,,0",3.26
42,1999-11-01T00:00:00,SNOW,GHCND:USC00300254,",,,0",0.9
43,1999-11-01T00:00:00,EMNT,GHCND:USC00300331,",0,30,",23.0
44,1999-11-01T00:00:00,EMXT,GHCND:USC00300331,",0,10,",71.0
45,1999-11-01T00:00:00,PRCP,GHCND:USC00300331,",,,0",2.2
46,1999-11-01T00:00:00,SNOW,GHCND:USC00300331,",,,0",5.5
47,1999-11-01T00:00:00,TAVG,GHCND:USC00300331,",0",45.6
48,1999-11-01T00:00:00,TMAX,GHCND:USC00300331,",,,0",54.2
49,1999-11-01T00:00:00,TMIN,GHCND:USC00300331,",,,0",37.0
50,1999-11-01T00:00:00,EMNT,GHCND:USC00300343,",0,17,",23.0
51,1999-11-01T00:00:00,EMXT,GHCND:USC00300343,",0,23,+",71.0
52,1999-11-01T00:00:00,PRCP,GHCND:USC00300343,",,,0",2.38
53,1999-11-01T00:00:00,SNOW,GHCND:USC00300343,",,,0",1.0
54,1999-11-01T00:00:00,TAVG,GHCND:USC00300343,",0",44.7
55,1999-11-01T00:00:00,TMAX,GHCND:USC00300343,",,,0",54.4
56,1999-11-01T00:00:00,TMIN,GHCND:USC00300343,",,,0",34.9
57,1999-11-01T00:00:00,PRCP,GHCND:USC00300379,",,,0",3.52
58,1999-11-01T00:00:00,SNOW,GHCND:USC00300379,",,,0",0.0
59,1999-11-01T00:00:00,EMNT,GHCND:USC00300443,",0,30,",18.0
60,1999-11-01T00:00:00,EMXT,GHCND:USC00300443,"2,0,01,",76.0
