,date,datatype,station,attributes,value
0,1987-11-01T00:00:00,EMNT,GHCND:USC00300028,"3,0,21,",3.0
1,1987-11-01T00:00:00,EMXT,GHCND:USC00300028,",0,05,+",66.0
2,1987-11-01T00:00:00,PRCP,GHCND:USC00300028,",,,0",2.7
3,1987-11-01T00:00:00,SNOW,GHCND:USC00300028,",,,0",1.5
4,1987-11-01T00:00:00,TAVG,GHCND:USC00300028,"3,0",35.3
5,1987-11-01T00:00:00,TMAX,GHCND:USC00300028,",,,0",44.7
6,1987-11-01T00:00:00,TMIN,GHCND:USC00300028,"3,,,0",26.0
7,1987-11-01T00:00:00,EMNT,GHCND:USC00300055,",0,22,+",11.0
8,1987-11-01T00:00:00,EMXT,GHCND:USC00300055,",0,17,+",69.0
9,1987-11-01T00:00:00,PRCP,GHCND:USC00300055,",,,0",3.98
10,1987-11-01T00:00:00,SNOW,GHCND:USC00300055,",,,0",2.0
11,1987-11-01T00:00:00,TAVG,GHCND:USC00300055,",0",41.6
12,1987-11-01T00:00:00,TMAX,GHCND:USC00300055,",,,0",50.0
13,1987-11-01T00:00:00,TMIN,GHCND:USC00300055,",,,0",33.2
14,1987-11-01T00:00:00,EMNT,GHCND:USC00300063,"2,0,21,",11.0
15,1987-11-01T00:00:00,EMXT,GHCND:USC00300063,",0,05,",76.0
16,1987-11-01T00:00:00,PRCP,GHCND:USC00300063,"1,,,0",1.68
17,1987-11-01T00:00:00,SNOW,GHCND:USC00300063,",,,0",0.3
18,1987-11-01T00:00:00,TAVG,GHCND:USC00300063,"2,0",37.6
19,1987-11-01T00:00:00,TMAX,GHCND:USC00300063,",,,0",47.6
20,1987-11-01T00:00:00,TMIN,GHCND:USC00300063,"2,,,0",27.6
21,1987-11-01T00:00:00,EMNT,GHCND:USC00300085,",0,21,",7.0
22,1987-11-01T00:00:00,EMXT,GHCND:USC00300085,"2,0,03,",67.0
23,1987-11-01T00:00:00,PRCP,GHCND:USC00300085,",,,0",2.04
24,1987-11-01T00:00:00,SNOW,GHCND:USC00300085,",,,0",4.3
25,1987-11-01T00:00:00,TAVG,GHCND:USC00300085,"2,0",38.9
26,1987-11-01T00:00:00,TMAX,GHCND:USC00300085,"2,,,0",49.1
27,1987-11-01T00:00:00,TMIN,GHCND:USC00300085,",,,0",28.8
28,1987-11-01T00:00:00,EMNT,GHCND:USC00300093,",0,22,",-1.0
29,1987-11-01T00:00:00,EMXT,GHCND:USC00300093,",0,05,+",67.0
30,1987-11-01T00:00:00,PRCP,GHCND:USC00300093,",,,0",3.09
31,1987-11-01T00:00:00,SNOW,GHCND:USC00300093,"2,,,0",2.0
32,1987-11-01T00:00:00,TAVG,GHCND:USC00300093,",0",34.3
33,1987-11-01T00:00:00,TMAX,GHCND:USC00300093,",,,0",46.7
34,1987-11-01T00:00:00,TMIN,GHCND:USC00300093,",,,0",21.9
35,1987-11-01T00:00:00,EMNT,GHCND:USC00300183,"1,0,23,+",8.0
36,1987-11-01T00:00:00,PRCP,GHCND:USC00300183,",,,0",1.85
37,1987-11-01T00:00:00,SNOW,GHCND:USC00300183,",,,0",2.0
38,1987-11-01T00:00:00,TMIN,GHCND:USC00300183,"1,,,0",27.1
39,1987-11-01T00:00:00,EMNT,GHCND:USC00300220,",0,21,",6.0
40,1987-11-01T00:00:00,EMXT,GHCND:USC00300220,",0,03,",67.0
41,1987-11-01T00:00:00,PRCP,GHCND:USC00300220,",,,0",2.61
42,1987-11-01T00:00:00,SNOW,GHCND:USC00300220,",,,0",2.5
43,1987-11-01T00:00:00,TAVG,GHCND:USC00300220,",0",40.5
44,1987-11-01T00:00:00,TMAX,GHCND:USC00300220,",,,0",49.2
45,1987-11-01T00:00:00,TMIN,GHCND:USC00300220,",,,0",31.9
46,1987-11-01T00:00:00,PRCP,GHCND:USC00300254,",,,0",1.93
47,1987-11-01T00:00:00,SNOW,GHCND:USC00300254,",,,0",6.0
48,1987-11-01T00:00:00,EMNT,GHCND:USC00300321,",0,21,",9.0
49,1987-11-01T00:00:00,EMXT,GHCND:USC00300321,",0,04,",72.0
50,1987-11-01T00:00:00,PRCP,GHCND:USC00300321,"1,,,0",1.5
51,1987-11-01T00:00:00,SNOW,GHCND:USC00300321,",,,0",7.8
52,1987-11-01T00:00:00,TAVG,GHCND:USC00300321,",0",40.4
53,1987-11-01T00:00:00,TMAX,GHCND:USC00300321,",,,0",49.8
54,1987-11-01T00:00:00,TMIN,GHCND:USC00300321,",,,0",31.0
55,1987-11-01T00:00:00,EMNT,GHCND:USC00300331,",0,22,+",10.0
56,1987-11-01T00:00:00,EMXT,GHCND:USC00300331,",0,05,",72.0
57,1987-11-01T00:00:00,PRCP,GHCND:USC00300331,",,,0",1.11
58,1987-11-01T00:00:00,SNOW,GHCND:USC00300331,",,,0",3.3
59,1987-11-01T00:00:00,TAVG,GHCND:USC00300331,",0",41.1
60,1987-11-01T00:00:00,TMAX,GHCND:USC00300331,",,,0",49.4
61,1987-11-01T00:00:00,TMIN,GHCND:USC00300331,",,,0",32.9
62,1987-11-01T00:00:00,EMNT,GHCND:USC00300343,",0,22,",11.0
63,1987-11-01T00:00:00,EMXT,GHCND:USC00300343,",0,04,",70.0
64,1987-11-01T00:00:00,PRCP,GHCND:USC00300343,",,,0",1.97
65,1987-11-01T00:00:00,SNOW,GHCND:USC00300343,",,,0",1.0
66,1987-11-01T00:00:00,TAVG,GHCND:USC00300343,",0",40.4
67,1987-11-01T00:00:00,TMAX,GHCND:USC00300343,",,,0",49.0
68,1987-11-01T00:00:00,TMIN,GHCND:USC00300343,",,,0",31.7
69,1987-11-01T00:00:00,EMNT,GHCND:USC00300360,",0,22,+",9.0
70,1987-11-01T00:00:00,EMXT,GHCND:USC00300360,",0,05,",74.0
71,1987-11-01T00:00:00,PRCP,GHCND:USC00300360,"1,,,0",2.33
72,1987-11-01T00:00:00,SNOW,GHCND:USC00300360,"1,,,0",3.0
73,1987-11-01T00:00:00,TAVG,GHCND:USC00300360,",0",38.0
74,1987-11-01T00:00:00,TMAX,GHCND:USC00300360,",,,0",48.2
75,1987-11-01T00:00:00,TMIN,GHCND:USC00300360,",,,0",27.8
76,1987-11-01T00:00:00,PRCP,GHCND:USC00300379,",,,0",3.7
77,1987-11-01T00:00:00,SNOW,GHCND:USC00300379,",,,0",4.0
78,1987-11-01T00:00:00,PRCP,GHCND:USC00300424,",,,0",5.58
79,1987-11-01T00:00:00,SNOW,GHCND:USC00300424,",,,0",7.5
80,1987-11-01T00:00:00,EMNT,GHCND:USC00300443,",0,21,",9.0
81,1987-11-01T00:00:00,EMXT,GHCND:USC00300443,",0,17,",68.0
82,1987-11-01T00:00:00,PRCP,GHCND:USC00300443,",,,0",2.74
83,1987-11-01T00:00:00,SNOW,GHCND:USC00300443,",,,0",4.5
84,1987-11-01T00:00:00,TAVG,GHCND:USC00300443,",0",41.4
85,1987-11-01T00:00:00,TMAX,GHCND:USC00300443,",,,0",50.0
86,1987-11-01T00:00:00,TMIN,GHCND:USC00300443,",,,0",32.9
87,1987-11-01T00:00:00,EMNT,GHCND:USC00300448,"2,0,21,",9.0
88,1987-11-01T00:00:00,EMXT,GHCND:USC00300448,",0,05,+",71.0
89,1987-11-01T00:00:00,PRCP,GHCND:USC00300448,",,,0",1.66
90,1987-11-01T00:00:00,SNOW,GHCND:USC00300448,"2,T,,0",0.0
91,1987-11-01T00:00:00,TAVG,GHCND:USC00300448,"2,0",39.4
92,1987-11-01T00:00:00,TMAX,GHCND:USC00300448,",,,0",49.8
93,1987-11-01T00:00:00,TMIN,GHCND:USC00300448,"2,,,0",29.0
94,1987-11-01T00:00:00,PRCP,GHCND:USC00300452,",,,0",1.98
95,1987-11-01T00:00:00,SNOW,GHCND:USC00300452,",,,0",5.0
96,1987-11-01T00:00:00,PRCP,GHCND:USC00300500,",,,0",3.79
97,1987-11-01T00:00:00,SNOW,GHCND:USC00300500,",,,0",3.0
98,1987-11-01T00:00:00,PRCP,GHCND:USC00300608,",,,0",5.03
