,date,datatype,station,attributes,value
0,2004-11-01T00:00:00,EMNT,GHCND:MXN00002037,",m,30,",35.0
1,2004-11-01T00:00:00,EMXT,GHCND:MXN00002037,",m,19,+",80.0
2,2004-11-01T00:00:00,PRCP,GHCND:MXN00002037,",,,m",0.07
3,2004-11-01T00:00:00,TAVG,GHCND:MXN00002037,",m",59.4
4,2004-11-01T00:00:00,TMAX,GHCND:MXN00002037,",,,m",71.2
5,2004-11-01T00:00:00,TMIN,GHCND:MXN00002037,",,,m",47.6
6,2004-11-01T00:00:00,PRCP,GHCND:US1AZPM0082,",,,N",0.56
7,2004-11-01T00:00:00,SNOW,GHCND:US1AZPM0082,"5,,,N",0.0
8,2004-11-01T00:00:00,SNOW,GHCND:USC00020060,",,,0",0.0
9,2004-11-01T00:00:00,PRCP,GHCND:USC00020080,",a,,0",0.67
10,2004-11-01T00:00:00,SNOW,GHCND:USC00020080,",,,0",0.0
11,2004-11-01T00:00:00,EMNT,GHCND:USC00020100,",0,30,",29.0
12,2004-11-01T00:00:00,EMXT,GHCND:USC00020100,",0,07,",82.0
13,2004-11-01T00:00:00,PRCP,GHCND:USC00020100,",,,0",4.15
14,2004-11-01T00:00:00,SNOW,GHCND:USC00020100,",,,0",0.0
15,2004-11-01T00:00:00,TAVG,GHCND:USC00020100,",0",56.0
16,2004-11-01T00:00:00,TMAX,GHCND:USC00020100,",,,0",68.3
17,2004-11-01T00:00:00,TMIN,GHCND:USC00020100,",,,0",43.7
18,2004-11-01T00:00:00,EMNT,GHCND:USC00020159,"1,0,30,",4.0
19,2004-11-01T00:00:00,EMXT,GHCND:USC00020159,"2,0,05,",62.0
20,2004-11-01T00:00:00,PRCP,GHCND:USC00020159,",,,0",2.34
21,2004-11-01T00:00:00,SNOW,GHCND:USC00020159,",,,0",14.3
22,2004-11-01T00:00:00,TAVG,GHCND:USC00020159,"2,0",36.1
23,2004-11-01T00:00:00,TMAX,GHCND:USC00020159,"2,,,0",49.5
24,2004-11-01T00:00:00,TMIN,GHCND:USC00020159,"1,,,0",22.6
25,2004-11-01T00:00:00,PRCP,GHCND:USC00020174,",,,0",2.97
26,2004-11-01T00:00:00,SNOW,GHCND:USC00020174,",,,0",7.0
27,2004-11-01T00:00:00,PRCP,GHCND:USC00020287,",,,0",0.66
